"20241113","010000","0,00"
"20241113","010010","0,00"
"20241113","010011","0,00"
"20241113","010012","0,00"
"20241113","010099","0,00"
"20241113","010100","0,00"
"20241113","010111","0,00"
"20241113","010199","0,00"
"20241113","010999","0,00"
"20241113","1000","0,00"
"20241113","1002","0,00"
"20241113","1003","0,00"
"20241113","1005","0,00"
"20241113","1007","0,00"
"20241113","1100","0,00"
"20241113","1110","2.291.421,59"
"20241113","1120","238,34"
"20241113","1130","0,00"
"20241113","1140","-815.630,37"
"20241113","1190","1.476.029,56"
"20241113","1200","0,00"
"20241113","1210","902.753,23"
"20241113","1220","38.899,69"
"20241113","1230","0,00"
"20241113","1240","-785.807,46"
"20241113","1290","155.845,46"
"20241113","1300","0,00"
"20241113","1310","76.625,26"
"20241113","1320","134.745,69"
"20241113","1330","0,00"
"20241113","1340","-92.504,71"
"20241113","1390","118.866,24"
"20241113","1395","1.750.741,26"
"20241113","1999","1.750.741,26"
"20241113","2000","0,00"
"20241113","2100","0,00"
"20241113","2110","829.514,38"
"20241113","2111","0,00"
"20241113","2112","0,00"
"20241113","2120","192.382,90"
"20241113","2121","0,00"
"20241113","2130","752.369,70"
"20241113","2131","0,00"
"20241113","2132","0,00"
"20241113","2140","0,00"
"20241113","2180","0,00"
"20241113","2190","1.774.266,98"
"20241113","2200","0,00"
"20241113","2210","0,00"
"20241113","2211","0,00"
"20241113","2212","0,00"
"20241113","2220","0,00"
"20241113","2230","0,00"
"20241113","2231","0,00"
"20241113","2232","0,00"
"20241113","2240","0,00"
"20241113","2290","0,00"
"20241113","2300","0,00"
"20241113","2310","942.983,94"
"20241113","2320","436.744,60"
"20241113","2325","0,00"
"20241113","2330","57.623,88"
"20241113","2340","3.144,94"
"20241113","2390","1.440.497,36"
"20241113","2400","0,00"
"20241113","2410","0,00"
"20241113","2420","0,00"
"20241113","2430","0,00"
"20241113","2440","0,00"
"20241113","2450","0,00"
"20241113","2460","35.234,03"
"20241113","2470","0,00"
"20241113","2480","0,00"
"20241113","2490","0,00"
"20241113","2499","35.234,03"
"20241113","2800","0,00"
"20241113","2810","18.369,86"
"20241113","2890","18.369,86"
"20241113","2900","0,00"
"20241113","2910","308,19"
"20241113","2920","9.839,67"
"20241113","2930","0,00"
"20241113","2940","354.741,75"
"20241113","2990","364.889,61"
"20241113","2995","3.633.257,84"
"20241113","2999","5.383.999,10"
"20241113","3000","0,00"
"20241113","3100","0,00"
"20241113","3110","-452.250,00"
"20241113","3120","-756.325,74"
"20241113","3130","0,00"
"20241113","3140","0,00"
"20241113","3195","-68.511,47"
"20241113","3199","-1.277.087,21"
"20241113","4000","0,00"
"20241113","4010","-268.274,70"
"20241113","4999","-268.274,70"
"20241113","5000","0,00"
"20241113","5100","0,00"
"20241113","5110","-86.230,70"
"20241113","5120","-490.886,07"
"20241113","5290","-577.116,77"
"20241113","5300","0,00"
"20241113","5310","-1.853.317,23"
"20241113","5350","0,00"
"20241113","5360","0,00"
"20241113","5370","0,00"
"20241113","5380","0,00"
"20241113","5390","0,00"
"20241113","5400","0,00"
"20241113","5410","-225.318,77"
"20241113","5420","-333.598,78"
"20241113","5425","0,00"
"20241113","5490","-558.917,55"
"20241113","5500","0,00"
"20241113","5510","0,00"
"20241113","5530","0,00"
"20241113","5590","0,00"
"20241113","5600","0,00"
"20241113","5610","-1.342.037,87"
"20241113","5611","-28.983,11"
"20241113","5620","-125.484,03"
"20241113","5621","0,00"
"20241113","5630","905.700,71"
"20241113","5631","2.170,45"
"20241113","5710","4.957,11"
"20241113","5720","0,00"
"20241113","5730","0,00"
"20241113","5740","0,00"
"20241113","5750","2.478,50"
"20241113","5760","0,00"
"20241113","5780","0,00"
"20241113","5790","-581.198,24"
"20241113","5795","0,00"
"20241113","5796","0,00"
"20241113","5797","0,00"
"20241113","5799","0,00"
"20241113","5800","0,00"
"20241113","5810","-131.453,83"
"20241113","5820","-48.843,00"
"20241113","5830","-24.663,18"
"20241113","5840","-9.580,99"
"20241113","5850","0,00"
"20241113","5890","-214.541,00"
"20241113","5900","0,00"
"20241113","5910","0,00"
"20241113","5920","-53.546,40"
"20241113","5990","-53.546,40"
"20241113","5995","-3.261.520,42"
"20241113","5997","-3.838.637,19"
"20241113","5999","-5.383.999,10"
"20241113","6000","0,00"
"20241113","6100","0,00"
"20241113","6105","0,00"
"20241113","6110","-1.227.964,35"
"20241113","6120","-160.647,71"
"20241113","6130","-199.713,14"
"20241113","6190","0,00"
"20241113","6191","0,00"
"20241113","6195","-1.588.325,20"
"20241113","6205","0,00"
"20241113","6210","-7.179.582,99"
"20241113","6220","-821.683,16"
"20241113","6230","-1.363.211,03"
"20241113","6290","0,00"
"20241113","6291","0,00"
"20241113","6295","-9.364.477,18"
"20241113","6405","0,00"
"20241113","6410","-30.461,00"
"20241113","6420","0,00"
"20241113","6430","0,00"
"20241113","6490","0,00"
"20241113","6491","0,00"
"20241113","6495","-30.461,00"
"20241113","6605","0,00"
"20241113","6610","0,00"
"20241113","6620","0,00"
"20241113","6695","0,00"
"20241113","6710","-364.886,60"
"20241113","6810","-1.550,47"
"20241113","6910","61.317,16"
"20241113","6950","0,00"
"20241113","6955","0,00"
"20241113","6959","0,00"
"20241113","6995","-11.288.383,29"
"20241113","7100","0,00"
"20241113","7105","0,00"
"20241113","7110","997.673,76"
"20241113","7120","226.821,42"
"20241113","7130","118.392,78"
"20241113","7140","-7.497,66"
"20241113","7150","1.589,69"
"20241113","7170","0,00"
"20241113","7180","0,00"
"20241113","7181","0,00"
"20241113","7190","0,00"
"20241113","7191","-17.630,58"
"20241113","7192","0,00"
"20241113","7193","-530,40"
"20241113","7195","1.318.819,01"
"20241113","7205","0,00"
"20241113","7210","3.767.302,46"
"20241113","7220","523.837,23"
"20241113","7230","622.253,08"
"20241113","7240","-24.726,35"
"20241113","7250","2.096,65"
"20241113","7270","157,00"
"20241113","7280","0,00"
"20241113","7281","0,00"
"20241113","7290","0,00"
"20241113","7291","0,00"
"20241113","7292","0,00"
"20241113","7293","0,00"
"20241113","7295","4.890.920,07"
"20241113","7405","0,00"
"20241113","7480","0,00"
"20241113","7481","0,00"
"20241113","7490","0,00"
"20241113","7495","0,00"
"20241113","7620","0,00"
"20241113","7705","0,00"
"20241113","7710","0,00"
"20241113","7791","0,00"
"20241113","7792","0,00"
"20241113","7793","0,00"
"20241113","7795","0,00"
"20241113","7805","0,00"
"20241113","7890","0,00"
"20241113","7891","0,00"
"20241113","7892","0,00"
"20241113","7893","0,00"
"20241113","7894","0,00"
"20241113","7895","0,00"
"20241113","7995","6.209.739,08"
"20241113","8000","0,00"
"20241113","8100","0,00"
"20241113","8110","43.020,77"
"20241113","8120","57.318,60"
"20241113","8130","377.534,40"
"20241113","8190","477.873,77"
"20241113","8200","0,00"
"20241113","8210","104.996,69"
"20241113","8230","12.260,25"
"20241113","8240","6.231,41"
"20241113","8290","123.488,35"
"20241113","8300","0,00"
"20241113","8310","71.269,20"
"20241113","8320","31.417,65"
"20241113","8330","7.057,33"
"20241113","8390","109.744,18"
"20241113","8400","0,00"
"20241113","8410","185.518,25"
"20241113","8420","6.334,07"
"20241113","8430","49.413,39"
"20241113","8450","4.435,33"
"20241113","8490","245.701,04"
"20241113","8500","0,00"
"20241113","8510","7.573,23"
"20241113","8520","2.328,92"
"20241113","8530","36.625,45"
"20241113","8590","46.527,60"
"20241113","8600","0,00"
"20241113","8610","267,39"
"20241113","8620","22.690,31"
"20241113","8630","24.209,76"
"20241113","8640","46.314,43"
"20241113","8690","93.481,89"
"20241113","8695","1.096.816,83"
"20241113","8700","0,00"
"20241113","8710","2.072.335,10"
"20241113","8720","591.009,15"
"20241113","8730","11.830,94"
"20241113","8740","290.702,89"
"20241113","8750","53.893,01"
"20241113","8790","3.019.771,09"
"20241113","8800","0,00"
"20241113","8810","190.718,18"
"20241113","8820","224.732,72"
"20241113","8830","54.088,61"
"20241113","8840","0,00"
"20241113","8890","469.539,51"
"20241113","8910","4.026,24"
"20241113","8995","-488.490,54"
"20241113","9100","0,00"
"20241113","9110","-2.939,08"
"20241113","9120","0,00"
"20241113","9130","0,00"
"20241113","9135","0,00"
"20241113","9140","0,00"
"20241113","9150","0,00"
"20241113","9160","0,00"
"20241113","9170","0,00"
"20241113","9190","-2.939,08"
"20241113","9200","0,00"
"20241113","9210","73.024,83"
"20241113","9220","4.681,22"
"20241113","9230","117.581,18"
"20241113","9240","133.232,21"
"20241113","9250","4.235,28"
"20241113","9255","0,00"
"20241113","9260","0,00"
"20241113","9270","0,00"
"20241113","9290","332.754,72"
"20241113","9310","0,09"
"20241113","9320","2.329,14"
"20241113","9330","0,00"
"20241113","9340","0,00"
"20241113","9395","-156.345,67"
"20241113","9410","0,00"
"20241113","9420","1.183,10"
"20241113","9495","-155.162,57"
"20241113","9510","86.651,10"
"20241113","9999","-68.511,47"
