"yyyyMMdd","5720","001","","0,00"
"yyyyMMdd","5730","001","","0,00"
"yyyyMMdd","5740","001","","0,00"
"yyyyMMdd","5750","001","","2.478,50"
"yyyyMMdd","5760","001","","0,00"
"yyyyMMdd","5780","001","","0,00"
"yyyyMMdd","5790","001","","-581.198,24"
"yyyyMMdd","5795","001","","0,00"
"yyyyMMdd","5796","001","","0,00"
"yyyyMMdd","5797","001","","0,00"
"yyyyMMdd","5799","001","","0,00"
"yyyyMMdd","5800","001","","0,00"
"yyyyMMdd","5810","001","","-131.453,83"
"yyyyMMdd","5820","001","","-48.843,00"
"yyyyMMdd","5830","001","","-24.663,18"
"yyyyMMdd","5840","001","","-9.580,99"
"yyyyMMdd","5850","001","","0,00"
"yyyyMMdd","5890","001","","-214.541,00"
"yyyyMMdd","5900","001","","0,00"
"yyyyMMdd","5910","001","","0,00"
"yyyyMMdd","5920","001","","-53.546,40"
"yyyyMMdd","5990","001","","-53.546,40"
"yyyyMMdd","5995","001","","-3.261.520,42"
"yyyyMMdd","5997","001","","-3.838.637,19"
"yyyyMMdd","5999","001","","-5.383.999,10"
"yyyyMMdd","6000","001","","0,00"
"yyyyMMdd","6100","001","","0,00"
"yyyyMMdd","6105","001","","0,00"
"yyyyMMdd","6110","001","","-1.227.964,35"
"yyyyMMdd","6120","001","","-160.647,71"
"yyyyMMdd","6130","001","","-199.713,14"
"yyyyMMdd","6190","001","","0,00"
"yyyyMMdd","6191","001","","0,00"
"yyyyMMdd","6195","001","","-1.588.325,20"
"yyyyMMdd","6205","001","","0,00"
"yyyyMMdd","6210","001","","-7.179.582,99"
"yyyyMMdd","6220","001","","-821.683,16"
"yyyyMMdd","6230","001","","-1.363.211,03"
"yyyyMMdd","6290","001","","0,00"
"yyyyMMdd","6291","001","","0,00"
"yyyyMMdd","6295","001","","-9.364.477,18"
"yyyyMMdd","6405","001","","0,00"
"yyyyMMdd","6410","001","","-30.461,00"
"yyyyMMdd","6420","001","","0,00"
"yyyyMMdd","6430","001","","0,00"
"yyyyMMdd","6490","001","","0,00"
"yyyyMMdd","6491","001","","0,00"
"yyyyMMdd","6495","001","","-30.461,00"
"yyyyMMdd","6605","001","","0,00"
"yyyyMMdd","6610","001","","0,00"
"yyyyMMdd","6620","001","","0,00"
"yyyyMMdd","6695","001","","0,00"
"yyyyMMdd","6710","001","","-364.886,60"
"yyyyMMdd","6810","001","","-1.550,47"
"yyyyMMdd","6910","001","","61.317,16"
"yyyyMMdd","6950","001","","0,00"
"yyyyMMdd","6955","001","","0,00"
"yyyyMMdd","6959","001","","0,00"
"yyyyMMdd","6995","001","","-11.288.383,29"
"yyyyMMdd","7100","001","","0,00"
"yyyyMMdd","7105","001","","0,00"
"yyyyMMdd","7110","001","","997.673,76"
"yyyyMMdd","7120","001","","226.821,42"
"yyyyMMdd","7130","001","","118.392,78"
"yyyyMMdd","7140","001","","-7.497,66"
"yyyyMMdd","7150","001","","1.589,69"
"yyyyMMdd","7170","001","","0,00"
"yyyyMMdd","7180","001","","0,00"
"yyyyMMdd","7181","001","","0,00"
"yyyyMMdd","7190","001","","0,00"
"yyyyMMdd","7191","001","","-17.630,58"
"yyyyMMdd","7192","001","","0,00"
"yyyyMMdd","7193","001","","-530,40"
"yyyyMMdd","7195","001","","1.318.819,01"
"yyyyMMdd","7205","001","","0,00"
"yyyyMMdd","7210","001","","3.767.302,46"
"yyyyMMdd","7220","001","","523.837,23"
"yyyyMMdd","7230","001","","622.253,08"
"yyyyMMdd","7240","001","","-24.726,35"
"yyyyMMdd","7250","001","","2.096,65"
"yyyyMMdd","7270","001","","157,00"
"yyyyMMdd","7280","001","","0,00"
"yyyyMMdd","7281","001","","0,00"
"yyyyMMdd","7290","001","","0,00"
"yyyyMMdd","7291","001","","0,00"
"yyyyMMdd","7292","001","","0,00"
"yyyyMMdd","7293","001","","0,00"
"yyyyMMdd","7295","001","","4.890.920,07"
