"20241011","7191","-17.630,58"
"20241011","7192","0,00"
"20241011","7193","-530,40"
"20241011","7195","1.318.819,01"
"20241011","7205","0,00"
"20241011","7210","3.767.302,46"
"20241011","7220","523.837,23"
"20241011","7230","622.253,08"
"20241011","7240","-24.726,35"
"20241011","7250","2.096,65"
"20241011","7270","157,00"
"20241011","7280","0,00"
"20241011","7281","0,00"
"20241011","7290","0,00"
"20241011","7291","0,00"
"20241011","7292","0,00"
"20241011","7293","0,00"
"20241011","7295","4.890.920,07"
"20241011","7405","0,00"
"20241011","7480","0,00"
"20241011","7481","0,00"
"20241011","7490","0,00"
"20241011","7495","0,00"
"20241011","7620","0,00"
"20241011","7705","0,00"
"20241011","7710","0,00"
"20241011","7791","0,00"
"20241011","7792","0,00"
"20241011","7793","0,00"
"20241011","7795","0,00"
"20241011","7805","0,00"
"20241011","7890","0,00"
"20241011","7891","0,00"
"20241011","7892","0,00"
"20241011","7893","0,00"
"20241011","7894","0,00"
"20241011","7895","0,00"
"20241011","7995","6.209.739,08"
"20241011","8000","0,00"
"20241011","8100","0,00"
"20241011","8110","43.020,77"
"20241011","8120","57.318,60"
"20241011","8130","377.534,40"
"20241011","8190","477.873,77"
"20241011","8200","0,00"
"20241011","8210","104.996,69"
"20241011","8230","12.260,25"
"20241011","8240","6.231,41"
"20241011","8290","123.488,35"
"20241011","8300","0,00"
"20241011","8310","71.269,20"
"20241011","8320","31.417,65"
"20241011","8330","7.057,33"
"20241011","8390","109.744,18"
"20241011","8400","0,00"
"20241011","8410","185.518,25"
"20241011","8420","6.334,07"
"20241011","8430","49.413,39"
"20241011","8450","4.435,33"
"20241011","8490","245.701,04"
"20241011","8500","0,00"
"20241011","8510","7.573,23"
"20241011","8520","2.328,92"
"20241011","8530","36.625,45"
"20241011","8590","46.527,60"
"20241011","8600","0,00"
"20241011","8610","267,39"
"20241011","8620","22.690,31"
"20241011","8630","24.209,76"
"20241011","8640","46.314,43"
"20241011","8690","93.481,89"
"20241011","8695","1.096.816,83"
"20241011","8700","0,00"
"20241011","8710","2.072.335,10"
"20241011","8720","591.009,15"
"20241011","8730","11.830,94"
"20241011","8740","290.702,89"
"20241011","8750","53.893,01"
"20241011","8790","3.019.771,09"
"20241011","8800","0,00"
"20241011","8810","190.718,18"
"20241011","8820","224.732,72"
"20241011","8830","54.088,61"
"20241011","8840","0,00"
"20241011","8890","469.539,51"
"20241011","8910","4.026,24"
"20241011","8995","-488.490,54"
"20241011","9100","0,00"
"20241011","9110","-2.939,08"
"20241011","9120","0,00"
"20241011","9130","0,00"
"20241011","9135","0,00"
"20241011","9140","0,00"
"20241011","9150","0,00"
"20241011","9160","0,00"
"20241011","9170","0,00"
"20241011","9190","-2.939,08"
"20241011","9200","0,00"
"20241011","9210","73.024,83"
"20241011","9220","4.681,22"
"20241011","9230","117.581,18"
"20241011","9240","133.232,21"
"20241011","9250","4.235,28"
"20241011","9255","0,00"
"20241011","9260","0,00"
"20241011","9270","0,00"
"20241011","9290","332.754,72"
"20241011","9310","0,09"
"20241011","9320","2.329,14"
"20241011","9330","0,00"
"20241011","9340","0,00"
"20241011","9395","-156.345,67"
"20241011","9410","0,00"
"20241011","9420","1.183,10"
"20241011","9495","-155.162,57"
"20241011","9510","86.651,10"
"20241011","9999","-68.511,47"
