"20241012","010000","0,00"
"20241012","010010","0,00"
"20241012","010011","0,00"
"20241012","010012","0,00"
"20241012","010099","0,00"
"20241012","010100","0,00"
"20241012","010111","0,00"
"20241012","010199","0,00"
"20241012","010999","0,00"
"20241012","1000","0,00"
"20241012","1002","0,00"
"20241012","1003","0,00"
"20241012","1005","0,00"
"20241012","1007","0,00"
"20241012","1100","0,00"
"20241012","1110","2.291.421,59"
"20241012","1120","238,34"
"20241012","1130","0,00"
"20241012","1140","-815.630,37"
"20241012","1190","1.476.029,56"
"20241012","1200","0,00"
"20241012","1210","902.753,23"
"20241012","1220","38.899,69"
"20241012","1230","0,00"
"20241012","1240","-785.807,46"
"20241012","1290","155.845,46"
"20241012","1300","0,00"
"20241012","1310","76.625,26"
"20241012","1320","134.745,69"
"20241012","1330","0,00"
"20241012","1340","-92.504,71"
"20241012","1390","118.866,24"
"20241012","1395","1.750.741,26"
"20241012","1999","1.750.741,26"
"20241012","2000","0,00"
"20241012","2100","0,00"
"20241012","2110","829.514,38"
"20241012","2111","0,00"
"20241012","2112","0,00"
"20241012","2120","192.382,90"
"20241012","2121","0,00"
"20241012","2130","752.369,70"
"20241012","2131","0,00"
"20241012","2132","0,00"
"20241012","2140","0,00"
"20241012","2180","0,00"
"20241012","2190","1.774.266,98"
"20241012","2200","0,00"
"20241012","2210","0,00"
"20241012","2211","0,00"
"20241012","2212","0,00"
"20241012","2220","0,00"
"20241012","2230","0,00"
"20241012","2231","0,00"
"20241012","2232","0,00"
"20241012","2240","0,00"
"20241012","2290","0,00"
"20241012","2300","0,00"
"20241012","2310","942.983,94"
"20241012","2320","436.744,60"
"20241012","2325","0,00"
"20241012","2330","57.623,88"
"20241012","2340","3.144,94"
"20241012","2390","1.440.497,36"
"20241012","2400","0,00"
"20241012","2410","0,00"
"20241012","2420","0,00"
"20241012","2430","0,00"
"20241012","2440","0,00"
"20241012","2450","0,00"
"20241012","2460","35.234,03"
"20241012","2470","0,00"
"20241012","2480","0,00"
"20241012","2490","0,00"
"20241012","2499","35.234,03"
"20241012","2800","0,00"
"20241012","2810","18.369,86"
"20241012","2890","18.369,86"
"20241012","2900","0,00"
"20241012","2910","308,19"
"20241012","2920","9.839,67"
"20241012","2930","0,00"
"20241012","2940","354.741,75"
"20241012","2990","364.889,61"
"20241012","2995","3.633.257,84"
"20241012","2999","5.383.999,10"
"20241012","3000","0,00"
"20241012","3100","0,00"
"20241012","3110","-452.250,00"
"20241012","3120","-756.325,74"
"20241012","3130","0,00"
"20241012","3140","0,00"
"20241012","3195","-68.511,47"
"20241012","3199","-1.277.087,21"
"20241012","4000","0,00"
"20241012","4010","-268.274,70"
"20241012","4999","-268.274,70"
"20241012","5000","0,00"
"20241012","5100","0,00"
"20241012","5110","-86.230,70"
"20241012","5120","-490.886,07"
"20241012","5290","-577.116,77"
"20241012","5300","0,00"
"20241012","5310","-1.853.317,23"
"20241012","5350","0,00"
"20241012","5360","0,00"
"20241012","5370","0,00"
"20241012","5380","0,00"
"20241012","5390","0,00"
"20241012","5400","0,00"
"20241012","5410","-225.318,77"
"20241012","5420","-333.598,78"
"20241012","5425","0,00"
"20241012","5490","-558.917,55"
"20241012","5500","0,00"
"20241012","5510","0,00"
"20241012","5530","0,00"
"20241012","5590","0,00"
"20241012","5600","0,00"
"20241012","5610","-1.342.037,87"
"20241012","5611","-28.983,11"
"20241012","5620","-125.484,03"
"20241012","5621","0,00"
"20241012","5630","905.700,71"
"20241012","5631","2.170,45"
"20241012","5710","4.957,11"
"20241012","5720","0,00"
"20241012","5730","0,00"
"20241012","5740","0,00"
"20241012","5750","2.478,50"
"20241012","5760","0,00"
"20241012","5780","0,00"
"20241012","5790","-581.198,24"
"20241012","5795","0,00"
"20241012","5796","0,00"
"20241012","5797","0,00"
"20241012","5799","0,00"
"20241012","5800","0,00"
"20241012","5810","-131.453,83"
"20241012","5820","-48.843,00"
"20241012","5830","-24.663,18"
"20241012","5840","-9.580,99"
"20241012","5850","0,00"
"20241012","5890","-214.541,00"
"20241012","5900","0,00"
"20241012","5910","0,00"
"20241012","5920","-53.546,40"
"20241012","5990","-53.546,40"
"20241012","5995","-3.261.520,42"
"20241012","5997","-3.838.637,19"
"20241012","5999","-5.383.999,10"
"20241012","6000","0,00"
"20241012","6100","0,00"
"20241012","6105","0,00"
"20241012","6110","-1.227.964,35"
"20241012","6120","-160.647,71"
"20241012","6130","-199.713,14"
"20241012","6190","0,00"
"20241012","6191","0,00"
"20241012","6195","-1.588.325,20"
"20241012","6205","0,00"
"20241012","6210","-7.179.582,99"
"20241012","6220","-821.683,16"
"20241012","6230","-1.363.211,03"
"20241012","6290","0,00"
"20241012","6291","0,00"
"20241012","6295","-9.364.477,18"
"20241012","6405","0,00"
"20241012","6410","-30.461,00"
"20241012","6420","0,00"
"20241012","6430","0,00"
"20241012","6490","0,00"
"20241012","6491","0,00"
"20241012","6495","-30.461,00"
"20241012","6605","0,00"
"20241012","6610","0,00"
"20241012","6620","0,00"
"20241012","6695","0,00"
"20241012","6710","-364.886,60"
"20241012","6810","-1.550,47"
"20241012","6910","61.317,16"
"20241012","6950","0,00"
"20241012","6955","0,00"
"20241012","6959","0,00"
"20241012","6995","-11.288.383,29"
"20241012","7100","0,00"
"20241012","7105","0,00"
"20241012","7110","997.673,76"
"20241012","7120","226.821,42"
"20241012","7130","118.392,78"
"20241012","7140","-7.497,66"
"20241012","7150","1.589,69"
"20241012","7170","0,00"
"20241012","7180","0,00"
"20241012","7181","0,00"
"20241012","7190","0,00"
"20241012","7191","-17.630,58"
"20241012","7192","0,00"
"20241012","7193","-530,40"
"20241012","7195","1.318.819,01"
"20241012","7205","0,00"
"20241012","7210","3.767.302,46"
"20241012","7220","523.837,23"
"20241012","7230","622.253,08"
"20241012","7240","-24.726,35"
"20241012","7250","2.096,65"
"20241012","7270","157,00"
"20241012","7280","0,00"
"20241012","7281","0,00"
"20241012","7290","0,00"
"20241012","7291","0,00"
"20241012","7292","0,00"
"20241012","7293","0,00"
"20241012","7295","4.890.920,07"
"20241012","7405","0,00"
"20241012","7480","0,00"
"20241012","7481","0,00"
"20241012","7490","0,00"
"20241012","7495","0,00"
"20241012","7620","0,00"
"20241012","7705","0,00"
"20241012","7710","0,00"
"20241012","7791","0,00"
"20241012","7792","0,00"
"20241012","7793","0,00"
"20241012","7795","0,00"
"20241012","7805","0,00"
"20241012","7890","0,00"
"20241012","7891","0,00"
"20241012","7892","0,00"
"20241012","7893","0,00"
"20241012","7894","0,00"
"20241012","7895","0,00"
"20241012","7995","6.209.739,08"
"20241012","8000","0,00"
"20241012","8100","0,00"
"20241012","8110","43.020,77"
"20241012","8120","57.318,60"
"20241012","8130","377.534,40"
"20241012","8190","477.873,77"
"20241012","8200","0,00"
"20241012","8210","104.996,69"
"20241012","8230","12.260,25"
"20241012","8240","6.231,41"
"20241012","8290","123.488,35"
"20241012","8300","0,00"
"20241012","8310","71.269,20"
"20241012","8320","31.417,65"
"20241012","8330","7.057,33"
"20241012","8390","109.744,18"
"20241012","8400","0,00"
"20241012","8410","185.518,25"
"20241012","8420","6.334,07"
"20241012","8430","49.413,39"
"20241012","8450","4.435,33"
"20241012","8490","245.701,04"
"20241012","8500","0,00"
"20241012","8510","7.573,23"
"20241012","8520","2.328,92"
"20241012","8530","36.625,45"
"20241012","8590","46.527,60"
"20241012","8600","0,00"
"20241012","8610","267,39"
"20241012","8620","22.690,31"
"20241012","8630","24.209,76"
"20241012","8640","46.314,43"
"20241012","8690","93.481,89"
"20241012","8695","1.096.816,83"
"20241012","8700","0,00"
"20241012","8710","2.072.335,10"
"20241012","8720","591.009,15"
"20241012","8730","11.830,94"
"20241012","8740","290.702,89"
"20241012","8750","53.893,01"
"20241012","8790","3.019.771,09"
"20241012","8800","0,00"
"20241012","8810","190.718,18"
"20241012","8820","224.732,72"
"20241012","8830","54.088,61"
"20241012","8840","0,00"
"20241012","8890","469.539,51"
"20241012","8910","4.026,24"
"20241012","8995","-488.490,54"
"20241012","9100","0,00"
"20241012","9110","-2.939,08"
"20241012","9120","0,00"
"20241012","9130","0,00"
"20241012","9135","0,00"
"20241012","9140","0,00"
"20241012","9150","0,00"
"20241012","9160","0,00"
"20241012","9170","0,00"
"20241012","9190","-2.939,08"
"20241012","9200","0,00"
"20241012","9210","73.024,83"
"20241012","9220","4.681,22"
"20241012","9230","117.581,18"
"20241012","9240","133.232,21"
"20241012","9250","4.235,28"
"20241012","9255","0,00"
"20241012","9260","0,00"
"20241012","9270","0,00"
"20241012","9290","332.754,72"
"20241012","9310","0,09"
"20241012","9320","2.329,14"
"20241012","9330","0,00"
"20241012","9340","0,00"
"20241012","9395","-156.345,67"
"20241012","9410","0,00"
"20241012","9420","1.183,10"
"20241012","9495","-155.162,57"
